site_id,Day,Month,Year,survey_date,surveyor1,pit_tag_id,pit_tag_status,frog_sex,frog_state,frog_location,total_weight,bag_weight,frog_weight,frog_svl,swab_id,swab_id_full,swabber_name,frog_comments,ZE,lifestage,gosner_stage
14221,11,9,2014,9/11/14,Kauffman,9.82E+14,Y,F,Healthy,in_lake,11,2,9,43,2603,DESO2603,Kauffman,NA,0,Adult,NA
14221,11,9,2014,9/11/14,Kauffman,9.00043E+14,Y,F,Healthy,in_lake,11,2,9,43,2604,DESO2604,Kauffman,NA,0,Adult,NA
14221,11,9,2014,9/11/14,Kauffman,9.00043E+14,NA,M,Healthy,in_lake,13,2,11,43,2606,DESO2606,Kauffman,NA,4.224,Adult,NA
14221,11,9,2014,9/11/14,Kauffman,9.82E+14,NA,M,Healthy,in_lake,11,2,9,43,2607,DESO2607,Atkinson,NA,1.928,Adult,NA
14221,25,7,2013,7/25/13,Kauffman,1.18001E+11,Y,M,healthy,in_lake,11.5,2,9.5,43,1404,DESO1404,Kauffman,NA,0,Adult,NA
14309,21,8,2013,8/21/13,Knapp,1.18001E+11,Y,M,healthy,outlet,9.5,2,7.5,43,1349,DESO1349,Knapp,NA,10.24,Adult,NA
14221,23,7,2013,7/23/13,Atkinson,1.18001E+11,Y,M,healthy,fringing_habitat,12.5,2,10.5,43,1235,DESO1235,Atkinson,NA,0,Adult,NA
14221,23,7,2013,7/23/13,Atkinson,1.18001E+11,Y,M,healthy,in_lake,12,2,10,43.1,1222,DESO1222,Atkinson,NA,0.164,Adult,NA
14221,11,9,2013,9/11/13,Knapp,1.18001E+11,Y,M,healthy,in_lake,12,2,10,43.2,1666,DESO1666,Knapp,NA,112.8,Adult,NA
14221,11,9,2013,9/11/13,Knapp,1.18001E+11,Y,M,healthy,in_lake,10.5,2,8.5,43.2,1662,DESO1662,Ellison,NA,45.2,Adult,NA
14309,12,9,2013,9/12/13,Knapp,1.21019E+11,NA,M,healthy,inlet,11,2,9,43.2,1683,DESO1683,Knapp,NA,4.224,Adult,NA
14221,20,6,2013,6/20/13,Knapp,1.21019E+11,Y,F,healthy,in_lake,11,2,9,43.3,1032,DESO1032,Knapp,"
skin shedding",0,Adult,NA
14221,22,8,2013,8/22/13,Knapp,1.18001E+11,Y,M,healthy,in_lake,11,2,9,43.3,1551,DESO1551,Knapp,NA,46.8,Adult,NA
14221,21,6,2013,6/21/13,Kauffman,1.21019E+11,Y,F,healthy,in_lake,12.5,2,10.5,43.4,1136,DESO1136,Kauffman,NA,0,Adult,NA
14221,23,8,2013,8/23/13,Knapp,1.18001E+11,Y,M,healthy,fringing_habitat,13.5,2,11.5,43.4,1474,DESO1474,Knapp,NA,0,Adult,NA
14221,21,6,2013,6/21/13,Kauffman,1.21019E+11,Y,M,healthy,in_lake,12,2,10,43.5,1131,DESO1131,Kauffman,NA,0,Adult,NA
14221,25,7,2013,7/25/13,Kauffman,1.21019E+11,Y,M,healthy,fringing_habitat,13.5,2,11.5,43.5,1400,DESO1400,Kauffman,NA,6.944,Adult,NA
14221,23,7,2013,7/23/13,Atkinson,1.21019E+11,N,F,healthy,in_lake,14.5,2,12.5,43.5,1221,DESO1221,Atkinson,NA,0,Adult,NA
14277,19,6,2013,6/19/13,Kauffman,1.21019E+11,Y,M,healthy,outlet,10.5,2,8.5,43.5,1069,DESO1069,Kauffman,NA,0,Adult,NA
14221,21,8,2012,8/21/12,Knapp,NA,NA,F,healthy,inlet,11.5,2,9.5,43.6,15407,NA,Knapp,J liv plate taken,848.8,Adult,NA
14221,19,6,2013,6/19/13,Knapp,1.21019E+11,Y,F,healthy,in_lake,11.5,2,9.5,43.7,1025,DESO1025,Vredenburg,NA,0,Adult,NA
14221,24,7,2013,7/24/13,Knapp,1.18001E+11,Y,M,healthy,fringing_habitat,12,2,10,43.7,1318,DESO1318,Knapp,NA,0,Adult,NA
14221,24,7,2013,7/24/13,Knapp,1.18001E+11,Y,M,healthy,fringing_habitat,11.5,2,9.5,43.8,1284,DESO1284,Knapp,NA,0,Adult,NA
52646,17,6,2014,6/17/14,Kauffman,1.18001E+11,Y,M,Healthy,outlet,14,2,12,44,1837,DESO1837,Kauffman,NA,0.02968,Adult,NA
14307,18,6,2014,6/18/14,Knapp,1.18001E+11,NA,M,Healthy,outlet,12,2,10,44,1773,DESO1773,Knapp,NA,42,Adult,NA
52645,18,6,2014,6/18/14,Knapp,1.18001E+11,Y,M,Healthy,fringing_habitat,11,2,9,44,1786,DESO1786,Knapp,NA,0,Adult,NA
14310,18,6,2014,6/18/14,Knapp,1.18001E+11,Y,M,Healthy,in_lake,10,2,8,44,1796,DESO1796,Knapp,NA,0,Adult,NA
14309,19,6,2014,6/19/14,Kauffman,1.18001E+11,Y,M,Healthy,in_lake,11,2,9,44,1953,DESO1953,Kauffman,Translocated to Jabu Lake on 6/20/14.,1.144,Adult,NA
52644,19,6,2014,6/19/14,Kauffman,1.18001E+11,Y,F,Healthy,in_lake,14,2,12,44,1964,DESO1964,Kauffman,Translocated to Lake Lucille on 6/20/14.,0,Adult,NA
14221,18,6,2014,6/18/14,Kauffman,1.18001E+11,Y,F,Healthy,in_lake,12,2,10,44,1925,DESO1925,Kauffman,NA,3.472,Adult,NA
14221,18,6,2014,6/18/14,Kauffman,1.18001E+11,NA,M,Healthy,in_lake,11,2,9,44,1932,DESO1932,Kauffman,NA,0,Adult,NA
14221,19,6,2014,6/19/14,Knapp,9.82E+14,Y,F,Healthy,in_lake,11,2,9,44,1793,DESO1793,NA,Translocated to Jabu Lake on 6/20/14.,0,Adult,NA
14221,19,6,2014,6/19/14,Knapp,1.18001E+11,NA,M,Healthy,in_lake,10,2,8,44,1794,DESO1794,Knapp,Translocated to Lake Lucille on 6/20/14.,0,Adult,NA
14309,17,7,2014,7/17/14,Knapp,9.82E+14,Y,F,Healthy,fringing_habitat,13,2,11,44,2017,DESO2017,Knapp,Unmapped pond north of pyramid,0,Adult,NA
14309,18,7,2014,7/18/14,Kauffman,9.00043E+14,Y,M,Healthy,inlet,13,2,11,44,2233,DESO2233,Atkinson,"Swab id entered as 2223, but this id was already used on the same date. Changed to 2233, but this may not be correct.",31.6,Adult,NA
14218,16,7,2014,7/16/14,Kauffman,1.18001E+11,NA,M,Healthy,fringing_habitat,14,2,12,44,2040,DESO2040,Kauffman,NA,192.8,Adult,NA
14221,17,7,2014,7/17/14,Kauffman,9.00043E+14,Y,M,Healthy,in_lake,10,2,8,44,2180,DESO2180,Kauffman,NA,0,Adult,NA
14221,17,7,2014,7/17/14,Kauffman,1.18001E+11,NA,M,Healthy,in_lake,13,2,11,44,2182,DESO2182,Kauffman,NA,0,Adult,NA
14221,17,7,2014,7/17/14,Kauffman,9.82E+14,Y,M,Healthy,in_lake,11,2,9,44,2189,DESO2189,Kauffman,NA,199.2,Adult,NA
14221,17,7,2014,7/17/14,Kauffman,9.00043E+14,Y,M,Healthy,in_lake,12,2,10,44,2207,DESO2207,Kauffman,NA,2.408,Adult,NA
14221,17,7,2014,7/17/14,Kauffman,9.00043E+14,Y,M,Healthy,in_lake,13,2,11,44,2209,DESO2209,Kauffman,NA,0,Adult,NA
14221,17,7,2014,7/17/14,Kauffman,1.21019E+11,NA,M,Healthy,fringing_habitat,13,2,11,44,2197,DESO2197,Kauffman,NA,0,Adult,NA
14221,18,7,2014,7/18/14,Knapp,9.82E+14,Y,F,Healthy,fringing_habitat,11,2,9,44,2135,DESO2135,Knapp,NA,15.36,Adult,NA
14309,18,7,2014,7/18/14,Atkinson,9.82E+14,Y,F,Healthy,fringing_habitat,12,2,10,44,2313,DESO2313,Atkinson,Unmapped pond north of pyramid,0,Adult,NA
14221,6,8,2014,8/6/14,Kauffman,9.82E+14,Y,M,Healthy,fringing_habitat,12,2,10,44,2163,DESO2163,Kauffman,NA,21.52,Adult,NA
14221,6,8,2014,8/6/14,Kauffman,9.82E+14,Y,M,Healthy,fringing_habitat,12,2,10,44,2316,DESO2316,Kauffman,NA,85.6,Adult,NA
14221,6,8,2014,8/6/14,Kauffman,9.82E+14,Y,M,Healthy,in_lake,11,2,9,44,2245,DESO2245,Ellison,NA,0,Adult,NA
14221,7,8,2014,8/7/14,Knapp,9.00043E+14,Y,F,Healthy,fringing_habitat,10,2,8,44,2288,DESO2288,Ellison,PIT tag was not inserted,0,Adult,NA
14221,7,8,2014,8/7/14,Knapp,1.21019E+11,NA,M,Healthy,fringing_habitat,14,2,12,44,2297,DESO2297,Knapp,NA,60,Adult,NA
14221,7,8,2014,8/7/14,Knapp,1.18001E+11,NA,M,Healthy,fringing_habitat,13,2,11,44,2327,DESO2327,Ellison,NA,0,Adult,NA
14309,7,8,2014,8/7/14,Kauffman,9.82E+14,Y,M,Healthy,fringing_habitat,11,2,9,44,2443,DESO2443,Kauffman,NA,15.6,Adult,NA
14306,10,9,2014,9/10/14,Kauffman,9.82E+14,Y,F,Healthy,in_lake,11,2,9,44,2681,DESO2681,Kauffman,NA,24.16,Adult,NA
14221,11,9,2014,9/11/14,Kauffman,9.00043E+14,Y,M,Healthy,in_lake,13,2,11,44,2600,DESO2600,Kauffman,NA,208.8,Adult,NA
14221,11,9,2014,9/11/14,Kauffman,9.00043E+14,NA,M,Healthy,in_lake,14,2,12,44,2719,DESO2719,Atkinson,NA,108.8,Adult,NA
14221,21,6,2013,6/21/13,Kauffman,1.21019E+11,Y,F,healthy,in_lake,12,2,10,44,1062,DESO1062,Kauffman,NA,0,Adult,NA
14221,25,7,2013,7/25/13,Kauffman,1.18001E+11,Y,M,healthy,fringing_habitat,13.5,2,11.5,44,1155,DESO1155,Kauffman,Culture taken,0,Adult,NA
14221,25,7,2013,7/25/13,Kauffman,1.18001E+11,Y,M,healthy,in_lake,13,2,11,44,1408,DESO1408,Kauffman,NA,3.192,Adult,NA
14221,25,7,2013,7/25/13,Kauffman,1.18001E+11,Y,M,healthy,in_lake,13,2,11,44,1405,DESO1405,Kauffman,NA,2.2,Adult,NA
14221,24,7,2013,7/24/13,Knapp,1.21019E+11,Y,M,healthy,fringing_habitat,12,2,10,44,1294,DESO1294,Knapp,NA,0,Adult,NA
14309,24,7,2013,7/24/13,Kauffman,1.18001E+11,Y,NA,healthy,outlet,12.5,2,10.5,44,1374,DESO1374,Kauffman,Male,2.296,Adult,NA
14221,21,8,2013,8/21/13,Kauffman,11800102842,Y,M,healthy,fringing_habitat,14.5,2,12.5,44,1455,DESO1455,Kauffman,NA,0.01592,Adult,NA
14309,12,9,2013,9/12/13,Knapp,1.18001E+11,Y,M,healthy,inlet,11.5,2,9.5,44,1680,DESO1680,Knapp,NA,54.32,Adult,NA
14309,20,6,2013,6/20/13,Kauffman,1.18001E+11,Y,M,healthy,outlet,13,2,11,44,1082,DESO1082,Vredenburg,NA,0,Adult,NA
14221,21,8,2013,8/21/13,Kauffman,1.18001E+11,NA,M,healthy,fringing_habitat,14,2,12,44,1503,DESO1503,Kauffman,Frog was tagged but didn't show capture date in PIT tag table.,0,Adult,NA
14221,24,7,2013,7/24/13,Knapp,1.18001E+11,Y,M,healthy,in_lake,12.5,2,10.5,44.1,1313,DESO1313,Knapp,NA,13.2,Adult,NA
14221,11,9,2013,9/11/13,Knapp,1.21019E+11,NA,M,healthy,in_lake,13,2,11,44.1,1667,DESO1667,Knapp,NA,35.76,Adult,NA
14309,12,9,2013,9/12/13,Knapp,1.18001E+11,Y,M,healthy,inlet,12,2,10,44.1,1735,DESO1735,Knapp,NA,35.6,Adult,NA
14309,23,7,2013,7/23/13,Knapp,1.18001E+11,Y,M,healthy,outlet,11,2,9,44.2,1259,DESO1259,Knapp,NA,51.76,Adult,NA
14221,11,9,2013,9/11/13,Knapp,1.18001E+11,Y,M,healthy,in_lake,11.5,2,9.5,44.2,1658,DESO1658,Ellison,NA,0,Adult,NA
14221,19,6,2013,6/19/13,Knapp,1.21019E+11,Y,F,healthy,in_lake,14,2,12,44.3,1015,DESO1015,Vredenburg,NA,18.8,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.18001E+11,NA,M,healthy,in_lake,14,2,12,44.3,1575,DESO1575,Knapp,NA,74.4,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.21019E+11,NA,F,healthy,in_lake,15,2,13,44.3,1617,DESO1617,Knapp,"Microbiome
shedding skin",51.12,Adult,NA
14221,19,6,2013,6/19/13,Knapp,1.21019E+11,Y,M,healthy,in_lake,13,2,11,44.4,1014,DESO1014,Vredenburg,NA,0,Adult,NA
14221,24,7,2013,7/24/13,Knapp,1.18001E+11,Y,M,healthy,in_lake,12,2,10,44.4,1317,DESO1317,Knapp,NA,2.104,Adult,NA
14221,23,7,2013,7/23/13,Atkinson,1.18001E+11,Y,F,healthy,in_lake,14,2,12,44.4,1223,DESO1223,Atkinson,NA,0,Adult,NA
14221,22,8,2013,8/22/13,Knapp,1.21019E+11,NA,F,healthy,in_lake,14,2,12,44.4,1553,DESO1553,Knapp,NA,18.88,Adult,NA
14221,24,7,2013,7/24/13,Knapp,1.21019E+11,Y,M,healthy,in_lake,11.5,2,9.5,44.5,1309,DESO1309,Knapp,NA,0,Adult,NA
14221,23,7,2013,7/23/13,Atkinson,1.18001E+11,Y,M,healthy,in_lake,14,2,12,44.5,1217,DESO1217,Atkinson,NA,0,Adult,NA
14309,23,7,2013,7/23/13,Knapp,1.18001E+11,Y,M,healthy,inlet,12,2,10,44.5,1276,DESO1276,Knapp,NA,0.224,Adult,NA
14309,25,7,2013,7/25/13,Knapp,1.18001E+11,Y,M,healthy,inlet,12,2,10,44.5,1337,DESO1337,Atkinson,NA,317.6,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.18001E+11,Y,F,healthy,fringing_habitat,11,2,9,44.5,1611,DESO1611,Knapp,NA,76.96,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.18001E+11,Y,M,healthy,in_lake,10.5,2,8.5,44.5,1628,DESO1628,Knapp,NA,0,Adult,NA
14221,21,8,2013,8/21/13,Kauffman,1.18001E+11,NA,M,healthy,fringing_habitat,12,2,10,44.5,1465,DESO1465,Ellison,NA,0,Adult,NA
14221,24,7,2013,7/24/13,Knapp,1.18001E+11,Y,M,healthy,fringing_habitat,13,2,11,44.6,1308,DESO1308,Knapp,NA,0,Adult,NA
14221,23,7,2013,7/23/13,Atkinson,1.18001E+11,Y,M,healthy,fringing_habitat,13.5,2,11.5,44.6,1203,DESO1203,Atkinson,NA,0,Adult,NA
14221,22,8,2013,8/22/13,Knapp,1.18001E+11,Y,M,healthy,in_lake,12.5,2,10.5,44.6,1563,DESO1563,Knapp,NA,78.72,Adult,NA
14221,21,8,2012,8/21/12,Knapp,NA,NA,M,healthy,inlet,13.5,2,11.5,44.6,15412,NA,Knapp,J liv plate taken,0.864,Adult,NA
14309,21,8,2013,8/21/13,Knapp,1.18001E+11,Y,F,healthy,outlet,11,2,9,44.7,1350,DESO1350,Knapp,NA,5.496,Adult,NA
14221,21,8,2013,8/21/13,Kauffman,1.21019E+11,NA,M,healthy,fringing_habitat,12.5,2,10.5,44.7,1506,DESO1506,Ellison,NA,4.888,Adult,NA
14221,24,7,2013,7/24/13,Knapp,1.21019E+11,Y,M,healthy,fringing_habitat,14.5,2,12.5,44.8,1303,DESO1303,Knapp,NA,5.16,Adult,NA
14309,13,9,2013,9/13/13,Knapp,1.18001E+11,Y,F,healthy,inlet,12,2,10,44.8,1715,DESO1715,Knapp,NA,432.8,Adult,NA
14221,21,8,2012,8/21/12,Knapp,NA,NA,F,healthy,inlet,13.5,2,11.5,44.8,15406,NA,Knapp,J liv plate taken,0,Adult,NA
14309,19,6,2014,6/19/14,Kauffman,1.18001E+11,Y,F,Healthy,outlet,12,2,10,45,1945,DESO1945,Ellison,Translocated to Jabu Lake on 6/20/14.,0.252,Adult,NA
14309,19,6,2014,6/19/14,Kauffman,1.18001E+11,Y,M,Healthy,outlet,14,2,12,45,1946,DESO1946,Kauffman,Translocated to Jabu Lake on 6/20/14.,15.04,Adult,NA
14309,19,6,2014,6/19/14,Kauffman,1.18001E+11,Y,M,Healthy,outlet,14,2,12,45,1949,DESO1949,Kauffman,Translocated to Lake Lucille on 6/20/14.,29.12,Adult,NA
14235,1,7,2014,7/1/14,Knapp,1.18001E+11,NA,M,Healthy,inlet,12,2,10,45,1998,DESO1998,NA,In SW inlet.,0,Adult,NA
14221,18,6,2014,6/18/14,Kauffman,1.18001E+11,NA,M,Healthy,in_lake,13,2,11,45,1921,DESO1921,Kauffman,NA,0,Adult,NA
14309,17,7,2014,7/17/14,Knapp,9.82E+14,Y,M,Healthy,fringing_habitat,12,2,10,45,2004,DESO2004,Knapp,NA,12.64,Adult,NA
14309,17,7,2014,7/17/14,Knapp,1.18001E+11,NA,M,Healthy,in_lake,12,2,10,45,2005,DESO2005,Knapp,Sitting 2 m above water in sun.,13.6,Adult,NA
52645,18,7,2014,7/18/14,Kauffman,9.82E+14,Y,M,Healthy,inlet,14,2,12,45,2089,DESO2089,Atkinson,NA,0.4,Adult,NA
52646,18,7,2014,7/18/14,Kauffman,1.21019E+11,NA,F,Healthy,fringing_habitat,16,2,14,45,2096,DESO2096,Atkinson,Unmapped pond west of site.,43.44,Adult,NA
52646,18,7,2014,7/18/14,Kauffman,9.00043E+14,Y,M,Healthy,fringing_habitat,14,2,12,45,2097,DESO2097,Kauffman,Unmapped pond west of site.,0,Adult,NA
27495,18,7,2014,7/18/14,Kauffman,9.82E+14,Y,M,Healthy,fringing_habitat,12,2,10,45,2099,DESO2099,Atkinson,Unmapped pond west of site.,0,Adult,NA
14309,18,7,2014,7/18/14,Kauffman,1.21019E+11,NA,M,Healthy,inlet,13,2,11,45,2225,DESO2225,Kauffman,NA,0,Adult,NA
14309,18,7,2014,7/18/14,Kauffman,9.82E+14,NA,M,Healthy,inlet,12,2,10,45,2229,DESO2229,Kauffman,NA,12.4,Adult,NA
14218,16,7,2014,7/16/14,Kauffman,1.18001E+11,NA,M,Healthy,fringing_habitat,15,2,13,45,2039,DESO2039,Kauffman,NA,202.4,Adult,NA
14221,17,7,2014,7/17/14,Kauffman,9.00043E+14,Y,M,Healthy,in_lake,12,2,10,45,2081,DESO2081,Kauffman,NA,0,Adult,NA
14221,17,7,2014,7/17/14,Kauffman,1.18001E+11,NA,M,Healthy,in_lake,13,2,11,45,2188,DESO2188,Kauffman,NA,0,Adult,NA
14221,17,7,2014,7/17/14,Kauffman,9.00043E+14,Y,M,Healthy,fringing_habitat,12,2,10,45,2194,DESO2194,Kauffman,NA,0,Adult,NA
14221,17,7,2014,7/17/14,Kauffman,9.00043E+14,Y,M,Healthy,fringing_habitat,13,2,11,45,2055,DESO2055,Kauffman,NA,0.904,Adult,NA
14221,18,7,2014,7/18/14,Knapp,1.21019E+11,NA,M,Healthy,fringing_habitat,13,2,11,45,2252,DESO2252,Knapp,Microbiome,0,Adult,NA
14221,6,8,2014,8/6/14,Kauffman,9.82E+14,Y,F,Healthy,fringing_habitat,12,2,10,45,2164,DESO2164,Kauffman,NA,137.6,Adult,NA
14221,6,8,2014,8/6/14,Kauffman,9.82E+14,Y,M,Healthy,fringing_habitat,14,2,12,45,2095,DESO2095,Kauffman,NA,46.64,Adult,NA
14221,6,8,2014,8/6/14,Kauffman,1.18001E+11,NA,M,Healthy,fringing_habitat,15,2,13,45,2317,DESO2317,Kauffman,NA,20.64,Adult,NA
14221,6,8,2014,8/6/14,Kauffman,1.21019E+11,NA,M,Healthy,fringing_habitat,13,2,11,45,2323,DESO2323,Kauffman,Microbiome,268,Adult,NA
14221,6,8,2014,8/6/14,Kauffman,1.18001E+11,NA,M,Healthy,in_lake,11,2,9,45,2246,DESO2246,Kauffman,NA,2.36,Adult,NA
14221,7,8,2014,8/7/14,Knapp,9.00043E+14,Y,M,Healthy,fringing_habitat,13,2,11,45,2277,DESO2277,Knapp,NA,117.6,Adult,NA
14221,7,8,2014,8/7/14,Knapp,9.00043E+14,Y,M,Healthy,fringing_habitat,14,2,12,45,2279,DESO2279,Ellison,NA,0,Adult,NA
14221,7,8,2014,8/7/14,Knapp,1.21019E+11,NA,M,Healthy,fringing_habitat,14,2,12,45,2299,DESO2299,Ellison,NA,0,Adult,NA
14221,7,8,2014,8/7/14,Knapp,9.00043E+14,Y,M,Healthy,fringing_habitat,13,2,11,45,2330,DESO2330,Knapp,NA,13.52,Adult,NA
14309,6,8,2014,8/6/14,Knapp,9.00043E+14,Y,M,Healthy,inlet,14,2,12,45,2429,DESO2429,Atkinson,NA,101.6,Adult,NA
14309,7,8,2014,8/7/14,Kauffman,9.82E+14,Y,M,Healthy,fringing_habitat,13,2,11,45,2388,DESO2388,Kauffman,NA,8.24,Adult,NA
14309,11,9,2014,9/11/14,Knapp,9.00043E+14,Y,M,Healthy,inlet,12,2,10,45,2495,DESO2495,Knapp,NA,469.6,Adult,NA
14309,11,9,2014,9/11/14,Knapp,9.00043E+14,Y,F,Healthy,inlet,14,2,12,45,2498,DESO2498,Knapp,NA,580,Adult,NA
14221,9,9,2014,9/9/14,Kauffman,1.18001E+11,NA,M,Healthy,fringing_habitat,13,2,11,45,2655,DESO2655,Kauffman,NA,0,Adult,NA
14221,9,9,2014,9/9/14,Kauffman,9.82E+14,NA,F,Healthy,fringing_habitat,14,2,12,45,2666,DESO2666,Kauffman,NA,4.04,Adult,NA
14221,10,9,2014,9/10/14,Knapp,9.00043E+14,Y,M,Healthy,in_lake,11,2,9,45,2470,DESO2470,Knapp,NA,0,Adult,NA
14221,10,9,2014,9/10/14,Knapp,1.18001E+11,NA,F,Healthy,in_lake,14,2,12,45,2479,DESO2479,Knapp,NA,0,Adult,NA
14221,11,9,2014,9/11/14,Kauffman,9.00043E+14,Y,F,Healthy,fringing_habitat,14,2,12,45,2713,DESO2713,Kauffman,NA,1.936,Adult,NA
14221,11,9,2014,9/11/14,Kauffman,9.00043E+14,Y,M,Healthy,fringing_habitat,11,2,9,45,2715,DESO2715,Kauffman,NA,29.6,Adult,NA
14221,11,9,2014,9/11/14,Kauffman,9.82E+14,NA,M,Healthy,in_lake,13,2,11,45,2601,DESO2601,Atkinson,NA,23.36,Adult,NA
14221,11,9,2014,9/11/14,Kauffman,9.00043E+14,Y,M,Healthy,in_lake,13,2,11,45,2718,DESO2718,Kauffman,NA,0,Adult,NA
14221,25,7,2013,7/25/13,Kauffman,1.18001E+11,Y,M,healthy,fringing_habitat,13,2,11,45,1397,DESO1397,Ellison,NA,0,Adult,NA
14221,25,7,2013,7/25/13,Kauffman,1.18001E+11,Y,M,healthy,fringing_habitat,13,2,11,45,1402,DESO1402,Ellison,NA,0,Adult,NA
14221,23,7,2013,7/23/13,Atkinson,1.21019E+11,Y,M,healthy,fringing_habitat,15.5,2,13.5,45,1207,DESO1207,Atkinson,NA,0,Adult,NA
14312,24,7,2013,7/24/13,Atkinson,1.18001E+11,Y,F,healthy,in_lake,14,2,12,45,1250,DESO1250,Atkinson,NA,3.232,Adult,NA
14277,23,7,2013,7/23/13,Kauffman,1.21019E+11,Y,M,healthy,outlet,13,2,11,45,1360,DESO1360,Kauffman,NA,10.32,Adult,NA
14309,25,7,2013,7/25/13,Knapp,1.21019E+11,NA,M,healthy,inlet,14,2,12,45,1342,DESO1342,Atkinson,NA,0,Adult,NA
14221,21,8,2013,8/21/13,Kauffman,1.18001E+11,NA,M,healthy,fringing_habitat,11.5,2,9.5,45,1516,DESO1516,Kauffman,NA,0,Adult,NA
14221,21,8,2013,8/21/13,Kauffman,1.18001E+11,NA,M,healthy,fringing_habitat,15,2,13,45,1511,DESO1511,Kauffman,NA,0,Adult,NA
14277,19,6,2013,6/19/13,Kauffman,1.21019E+11,Y,M,healthy,in_lake,12,2,10,45,1068,DESO1068,Kauffman,NA,0,Adult,NA
14221,22,8,2013,8/22/13,Knapp,1.21019E+11,NA,M,healthy,fringing_habitat,13,2,11,45,1433,DESO1433,Knapp,NA,0,Adult,NA
14221,22,8,2013,8/22/13,Knapp,1.21019E+11,NA,M,healthy,fringing_habitat,13,2,11,45,1435,DESO1435,Knapp,NA,0,Adult,NA
14221,23,7,2013,7/23/13,Atkinson,1.18001E+11,NA,F,healthy,fringing_habitat,13.5,2,11.5,45.1,1200,DESO1200,Atkinson,NA,0,Adult,NA
14221,23,7,2013,7/23/13,Atkinson,1.18001E+11,Y,F,healthy,fringing_habitat,12.5,2,10.5,45.1,1236,DESO1236,Atkinson,NA,0,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.21019E+11,NA,M,healthy,fringing_habitat,13,2,11,45.1,1586,DESO1586,Knapp,NA,0,Adult,NA
14309,13,9,2013,9/13/13,Knapp,1.21019E+11,NA,F,healthy,inlet,10.5,2,8.5,45.1,1717,DESO1717,Knapp,Thin,71.68,Adult,NA
14221,24,7,2013,7/24/13,Knapp,1.18001E+11,Y,M,healthy,fringing_habitat,12.5,2,10.5,45.2,1290,DESO1290,Knapp,NA,0,Adult,NA
14221,24,7,2013,7/24/13,Knapp,1.21019E+11,Y,M,healthy,fringing_habitat,12.5,2,10.5,45.2,1286,DESO1286,Knapp,NA,0,Adult,NA
14309,21,8,2013,8/21/13,Knapp,1.18001E+11,Y,M,healthy,outlet,11,2,9,45.3,1334,DESO1334,Knapp,NA,315.2,Adult,NA
14221,20,6,2013,6/20/13,Knapp,1.18001E+11,Y,F,healthy,in_lake,11.5,2,9.5,45.4,1049,DESO1049,Knapp,NA,0,Adult,NA
14221,25,7,2013,7/25/13,Kauffman,1.18001E+11,Y,M,healthy,fringing_habitat,16.5,2,14.5,45.5,1401,DESO1401,Kauffman,NA,0,Adult,NA
14221,24,7,2013,7/24/13,Knapp,1.21019E+11,NA,M,healthy,fringing_habitat,12.5,2,10.5,45.5,1287,DESO1287,Knapp,NA,0,Adult,NA
14221,23,7,2013,7/23/13,Atkinson,1.21019E+11,Y,F,healthy,fringing_habitat,15,2,13,45.5,1208,DESO1208,Atkinson,NA,0,Adult,NA
14277,24,7,2013,7/24/13,Atkinson,1.18001E+11,Y,M,healthy,outlet,16,2,14,45.5,1240,DESO1240,Atkinson,NA,28.32,Adult,NA
14309,25,7,2013,7/25/13,Knapp,1.18001E+11,NA,M,healthy,outlet,14,2,12,45.5,1255,DESO1255,Atkinson,NA,79.12,Adult,NA
14309,25,7,2013,7/25/13,Knapp,1.21019E+11,Y,M,healthy,inlet,15,2,13,45.5,1340,DESO1340,Atkinson,NA,25.92,Adult,NA
14221,22,8,2013,8/22/13,Knapp,1.18001E+11,Y,M,healthy,in_lake,13,2,11,45.5,1556,DESO1556,Ellison,NA,1.656,Adult,NA
14221,21,8,2012,8/21/12,Knapp,NA,NA,M,healthy,inlet,15.5,2,13.5,45.5,15411,NA,Knapp,J liv plate taken,0,Adult,NA
14221,20,6,2013,6/20/13,Knapp,1.21019E+11,Y,M,healthy,in_lake,10.5,2,8.5,45.6,1028,DESO1028,Knapp,NA,0,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.18001E+11,Y,F,healthy,in_lake,14.5,2,12.5,45.6,1621,DESO1621,Knapp,NA,0,Adult,NA
14221,21,8,2012,8/21/12,Knapp,NA,NA,M,healthy,inlet,16,2,14,45.6,15409,NA,Knapp,J liv plate taken,0.596,Adult,NA
14221,11,9,2013,9/11/13,Knapp,1.21019E+11,NA,M,healthy,fringing_habitat,13.5,2,11.5,45.7,1647,DESO1647,Knapp,NA,63.68,Adult,NA
14221,22,8,2013,8/22/13,Knapp,1.21019E+11,NA,M,healthy,fringing_habitat,13.5,2,11.5,45.8,1423,DESO1423,Knapp,NA,86.4,Adult,NA
14221,23,7,2013,7/23/13,Atkinson,1.18001E+11,Y,F,healthy,fringing_habitat,13.5,2,11.5,45.9,1232,DESO1232,Atkinson,NA,0,Adult,NA
